ref,title,author,lastRunTime,totalVotes,author_user,users,best_score,best_rank,n_teams,features_v2__slug,features_v2__filename,features_v2__n_cells,features_v2__n_code_cells,features_v2__n_md_cells,features_v2__n_md_chars,features_v2__n_code_chars,features_v2__first_md,features_v2__config_lb_max,features_v2__config_lb_list,features_v2__n_config_lb,features_v2__lb_prefix_max,features_v2__n_lb_prefix,features_v2__bare_score_max,features_v2__bare_score_min,features_v2__n_bare_scores,features_v2__best_score,features_v2__feat__uses_perch,features_v2__feat__uses_perch_v2,features_v2__feat__uses_birdnet,features_v2__feat__uses_sed,features_v2__feat__uses_protossm,features_v2__feat__uses_residual_ssm,features_v2__feat__uses_efficientnet,features_v2__feat__uses_hgnet,features_v2__feat__uses_convnext,features_v2__feat__uses_resnet,features_v2__feat__uses_passt,features_v2__feat__uses_beats,features_v2__feat__uses_mae,features_v2__feat__uses_tucker,features_v2__feat__uses_mlp_probes,features_v2__feat__uses_train_audio,features_v2__feat__aug_mixup,features_v2__feat__aug_cutmix,features_v2__feat__aug_specaugment,features_v2__feat__aug_time_shift,features_v2__feat__aug_flip,features_v2__feat__aug_clipping,features_v2__feat__aug_gain,features_v2__feat__loss_focal,features_v2__feat__loss_bce,features_v2__feat__loss_softauc,features_v2__feat__ssl_pseudo,features_v2__feat__ssl_iterative,features_v2__feat__tweak_A_per_class,features_v2__feat__tweak_C_residual,features_v2__feat__tweak_D_hour_smooth,features_v2__feat__tweak_E_wide_mlp,features_v2__feat__tweak_F_flip_tta,features_v2__feat__tweak_G_birdnet_weight,features_v2__feat__sonotype_mirror,features_v2__feat__site_hour_prior,features_v2__feat__rank_aware,features_v2__feat__file_confidence,features_v2__feat__adaptive_delta,features_v2__feat__uses_onnx,features_v2__feat__uses_torch,features_v2__feat__uses_tf,features_v2__feat__val_groupkfold,features_v2__feat__val_stratified,features_v2__feat__ext_data,features_v2__n_fork_refs,features_v2__fork_refs,features_v2__num__n_windows,features_v2__num__window_sec,features_v2__num__rank_power,features_v2__num__n_classes,features_v2__num__lambda_prior,features_v2__num__file_conf_power,features_v2__num__alpha_blend,features_v2__num__correction_weight,features_v2__num__lambda_in_apply_prior,features_v2__num__ensemble_w_mapped,features_v2__title_score,deps__n_inputs,deps__input_slugs,deps__n_notebooks_used,deps__notebooks_used,deps__n_datasets_used,deps__datasets_used,deps__n_models_used,deps__models_used,deps__competitions_used,deps__slug,blends__n_blend_configs,blends__max_n_models,blends__all_models,blends__all_weights,blends__all_lbs,diffs__n_deltas,diffs__deltas_sample,diffs__n_versions_mentioned,diffs__version_scores,diffs__n_score_progresses,diffs__score_progresses_sample
aenggg/birdclef-bagusaxel-herons,BirdClef + BagusAxel - Herons,Aenggg,2026-03-31 02:22:59.240000,1,aenggg,aenggg,0.737,3045.0,1.0,aenggg__birdclef-bagusaxel-herons,birdclef-bagusaxel-herons.ipynb,1.0,1.0,0.0,0.0,3622.0,,,,0.0,,0.0,,,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,5.0,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,aenggg__birdclef-bagusaxel-herons,,,,,,0.0,,0.0,,0.0,
kodatirevanth/birdclef2026-inference,Birdclef2026 inference,Revanth Kodati,2026-03-16 14:23:59.957000,2,kodatirevanth,kodatirevanth,0.546,3307.0,1.0,kodatirevanth__birdclef2026-inference,birdclef2026-inference.ipynb,7.0,6.0,1.0,440.0,7898.0,"# BirdCLEF 2026 🐦 — Fast Inference (Fixed)

Key fixes over previous version:
- ✅ GPU-accelerated mel spectrograms via `torchaudio` (replaces slow `librosa` CPU path)
- ✅ Removed `torch.cuda.empty_cache()` from batch loop (was a GPU stall every batch)
- ✅ DataLoader workers only load raw audio; GPU does the mel transform in batches
- ✅ Reduced NUM_WORKERS to avoid librosa GIL contention
- ✅ Mixed p",,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,2.0,competitions|datasets,0.0,,1.0,kodatirevanth/birdclef2026-efficientnet-weights,0.0,,birdclef-2026,kodatirevanth__birdclef2026-inference,,,,,,0.0,,0.0,,0.0,
youssefmo942009/cnn-test,cnn test,youssef abukhalifa,2026-04-13 18:02:19.287000,3,youssefmo942009,youssefmo942009,0.948,180.0,1.0,youssefmo942009__cnn-test,cnn-test.ipynb,11.0,11.0,0.0,0.0,7919.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,2.0,competitions|models,0.0,,0.0,,1.0,youssefmo942009/bird-comp,birdclef-2026,youssefmo942009__cnn-test,,,,,,0.0,,0.0,,0.0,
venkatkumar001/birdclef-26-part3-efficientnet-pytorch-inference,BirdClef'26_Part3:EfficientNet_Pytorch[Inference] ,VK,2026-03-15 14:16:35.617000,18,venkatkumar001,venkatkumar001,0.949,123.0,1.0,venkatkumar001__birdclef-26-part3-efficientnet-pytorch-inference,birdclef-26-part3-efficientnet-pytorch-inference.ipynb,15.0,9.0,6.0,1033.0,11704.0,"# **BirdCLEF 2026 Inference Pipeline Explanation**

This notebook performs inference on BirdCLEF'2026 soundscape audio using a trained EfficientNet model. It processes audio recordings, converts them into mel spectrograms, and predicts bird species presence for each 5-second segment.

**Input - Audio to Melspec. Notebook: https://www.kaggle.com/code/venkatkumar001/birdclef-26-part1-transforming-au",,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,venkatkumar001/birdclef-26-part1-transforming-audio-to-melspec**|venkatkumar001/birdclef-26-part2-efficientnet-pytorch-train**,,,,,,,,,,,,2.0,competitions|notebooks,1.0,venkatkumar001/birdclef-26-part2-efficientnet-pytorch-train,0.0,,0.0,,birdclef-2026,venkatkumar001__birdclef-26-part3-efficientnet-pytorch-inference,,,,,,0.0,,0.0,,0.0,
sijinyu/birdclef2026-exp1-baseline-lightgbm-v9,BirdCLEF2026 Exp1 Baseline LightGBM V9,Sijin Yu,2026-04-20 13:40:27.617000,1,sijinyu,sijinyu,0.929,1511.0,1.0,sijinyu__birdclef2026-exp1-baseline-lightgbm-v9,birdclef2026-exp1-baseline-lightgbm-v9.ipynb,12.0,11.0,1.0,72.0,13616.0,"# BirdCLEF+ 2026 — Exp1: Baseline Optimized
LightGBM + Enhanced Features",,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,sijinyu__birdclef2026-exp1-baseline-lightgbm-v9,,,,,,0.0,,0.0,,0.0,
lucashmateo/bird-competition-try,bird_competition_try,Lucas Henrique Mateo,2026-03-17 18:03:39.320000,2,lucashmateo,lucashmateo,0.53,3317.0,1.0,lucashmateo__bird-competition-try,bird-competition-try.ipynb,3.0,2.0,1.0,589.0,12775.0,"# BirdCLEF+ 2026 - baseline CPU notebook

Este notebook foi desenhado para a competicao BirdCLEF+ 2026 em formato Code Competition no Kaggle.

Estratégia:
- usa segmentos fortemente rotulados de `train_soundscapes_labels.csv`
- adiciona clips fracamente rotulados de `train_audio`
- extrai features de log-mel e estatisticas temporais
- treina um classificador linear One-vs-Rest com `SGDClassifier(l",,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,lucashmateo__bird-competition-try,,,,,,0.0,,0.0,,0.0,
chaitanyajamble/notebook66eb36c4ae,notebook66eb36c4ae,Chaitanya Jamble,2026-03-19 03:29:07.497000,2,chaitanyajamble,chaitanyajamble,0.516,3346.0,1.0,chaitanyajamble__notebook66eb36c4ae,notebook66eb36c4ae.ipynb,2.0,2.0,0.0,0.0,5703.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,chaitanyajamble__notebook66eb36c4ae,,,,,,0.0,,0.0,,0.0,
platypus2000jp/notebook2a47f43d6e,notebook2a47f43d6e,platypus2000jp,2026-03-18 04:06:03.263000,0,platypus2000jp,platypus2000jp,0.948,294.0,1.0,platypus2000jp__notebook2a47f43d6e,notebook2a47f43d6e.ipynb,2.0,2.0,0.0,0.0,10471.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,1.0,birdclef-2026,0.0,,0.0,,0.0,,,platypus2000jp__notebook2a47f43d6e,,,,,,0.0,,0.0,,0.0,
kailyn2359/birdclef-2026-baseline-with-perch-v2-model,BirdCLEF 2026 Baseline with PERCH v2 Model,Kailyn 2359,2026-03-23 07:21:17.673000,6,kailyn2359,kailyn2359,0.506,3364.0,1.0,kailyn2359__birdclef-2026-baseline-with-perch-v2-model,birdclef-2026-baseline-with-perch-v2-model.ipynb,18.0,10.0,8.0,7735.0,18093.0,"# BirdCLEF 2026 Baseline with PERCH v2 Model

This notebook provides an end-to-end pipeline for bird, amphibian, reptile, and insect sound classification using the **PERCH v2** (Pre-trained Environmental Representation of CHeckpoints) pre-trained model.

### Theoretical Background: Transfer Learning
Instead of training a neural network from scratch—which requires massive amounts of data and comput",,,0.0,,0.0,,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,2.0,competitions|models,0.0,,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,kailyn2359__birdclef-2026-baseline-with-perch-v2-model,,,,,,0.0,,0.0,,0.0,
nabasaikia/audiodetection,AudioDetection,Naba Saikia,2026-03-15 15:51:51.140000,2,nabasaikia,nabasaikia,0.504,3369.0,1.0,nabasaikia__audiodetection,audiodetection.ipynb,35.0,35.0,0.0,0.0,8791.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,nabasaikia__audiodetection,,,,,,0.0,,0.0,,0.0,
stpeteishii/birdclef-2026-efficientnetv2-inference,BirdCLEF 2026: EfficientNetV2 [Inference],stpete_ishii,2026-03-13 09:36:54.840000,10,stpeteishii,stpeteishii,0.72,3084.0,1.0,stpeteishii__birdclef-2026-efficientnetv2-inference,birdclef-2026-efficientnetv2-inference.ipynb,5.0,2.0,3.0,2237.0,8931.0,# **BirdCLEF 2026: EfficientNetV2 [Inference]**,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,stpeteishii/birdclef-2026-efficientnetv2-inference|stpeteishii/tpu-birdclef-2026-efficientnetv2-train,,,,,,,,,,,,2.0,competitions|notebooks,1.0,stpeteishii/tpu-birdclef-2026-efficientnetv2-train,0.0,,0.0,,birdclef-2026,stpeteishii__birdclef-2026-efficientnetv2-inference,,,,,,0.0,,0.0,,0.0,
imagimaniac/birdvoice-ai,BirdVoice_AI,Pratik Hagawane,2026-03-23 21:41:18.850000,0,imagimaniac,imagimaniac,0.504,3367.0,1.0,imagimaniac__birdvoice-ai,birdvoice-ai.ipynb,18.0,10.0,8.0,292.0,11060.0,"# BirdVoice AI - Inference Only (Improved)
## CPU-optimized submission for BirdCLEF 2026

Improvements: TTA (3 shifts), Horizontal Flip, Temperature Scaling",,,0.0,,0.0,0.999,0.999,1.0,0.999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,4.0,competitions|datasets|imagimaniac|versions,0.0,,1.0,imagimaniac/version8-output,0.0,,birdclef-2026,imagimaniac__birdvoice-ai,,,,,,0.0,,0.0,,0.0,
pawanmali/birdclef-2026-perch-v14-hybrid,BirdCLEF 2026 - Perch V14 Hybrid,Pawan Rama Mali,2026-05-14 12:30:37.453000,1,pawanmali,pawanmali,0.946,883.0,1.0,pawanmali__birdclef-2026-perch-v14-hybrid,birdclef-2026-perch-v14-hybrid.py,0.0,,,,16462.0,,,,0.0,,0.0,0.9388,0.9388,1.0,0.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jirkaborovec/bird-clef-random-predictions,Bird🦤CLEF+: Random 🏴‍☠️ predictions,Jirka,2026-03-12 15:38:29.390000,10,jirkaborovec,jirkaborovec,0.946,899.0,1.0,jirkaborovec__bird-clef-random-predictions,bird-clef-random-predictions.ipynb,13.0,9.0,4.0,111.0,2813.0,# Inference for 🦜BirdCLEF with Random data,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,jirkaborovec__bird-clef-random-predictions,,,,,,0.0,,0.0,,0.0,
aminmahmoudalifayed/birdclef-2026-2027,🦅 BirdCLEF+ 2026-2027,Dr/ameen Fayed,2026-03-12 01:41:58.433000,7,aminmahmoudalifayed,aminmahmoudalifayed,0.5,3400.0,1.0,aminmahmoudalifayed__birdclef-2026-2027,birdclef-2026-2027.ipynb,21.0,16.0,5.0,6419.0,61433.0,"<div style=""background: linear-gradient(135deg, #050510 0%, #0a0a2e 30%, #0d1a3e 60%, #071428 100%); padding: 70px 50px; border-radius: 24px; text-align: center; box-shadow: 0 0 80px rgba(0,150,255,0.25), inset 0 0 100px rgba(0,0,50,0.5);"">
  <div style=""font-size: 90px; margin-bottom: 5px; filter: drop-shadow(0 0 20px gold);"">🦅</div>
  <h1 style=""color: #00d4ff; font-size: 3.2em; font-weight: 900",,,0.0,,0.0,0.948,0.82,39.0,0.948,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,,,,,,,,,,,,,2.0,birdclef-2026|competitions,0.0,,0.0,,0.0,,birdclef-2026,aminmahmoudalifayed__birdclef-2026-2027,,,,,,0.0,,0.0,,0.0,
lissandrakruse/notebookf6f1e767b1,notebookf6f1e767b1,Lissandra Kruse Fuganti,2026-03-12 19:36:12.517000,6,lissandrakruse,lissandrakruse,0.5,3401.0,1.0,lissandrakruse__notebookf6f1e767b1,notebookf6f1e767b1.ipynb,1.0,1.0,0.0,0.0,7357.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,2.0,birdclef-2026|competitions,0.0,,0.0,,0.0,,birdclef-2026,lissandrakruse__notebookf6f1e767b1,,,,,,0.0,,0.0,,0.0,
khanmunsif/birdclef-2026-decode-bird-sounds-with-ml,BirdCLEF 2026: Decode Bird Sounds with ML,Munsif,2026-03-19 12:20:31.027000,4,khanmunsif,khanmunsif,0.5,3436.0,1.0,khanmunsif__birdclef-2026-decode-bird-sounds-with-ml,birdclef-2026-decode-bird-sounds-with-ml.ipynb,13.0,13.0,0.0,0.0,2352.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,khanmunsif__birdclef-2026-decode-bird-sounds-with-ml,,,,,,0.0,,0.0,,0.0,
chirag6668/birdclef-2026-pantanal-audio-cnn-baseline,🌿 BirdCLEF 2026 | Pantanal Audio | CNN Baseline,Chirag,2026-03-12 10:39:57.773000,8,chirag6668,chirag6668,0.5,3407.0,1.0,chirag6668__birdclef-2026-pantanal-audio-cnn-baseline,birdclef-2026-pantanal-audio-cnn-baseline.ipynb,13.0,13.0,0.0,0.0,7225.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,chirag6668__birdclef-2026-pantanal-audio-cnn-baseline,,,,,,0.0,,0.0,,0.0,
rojanupreti/next-step-to-the-moon,Next Step: To The MOON,Rojan Upreti,2026-03-16 03:08:47.440000,12,rojanupreti,rojanupreti,0.5,3410.0,1.0,rojanupreti__next-step-to-the-moon,next-step-to-the-moon.ipynb,10.0,9.0,1.0,449.0,11322.0,"# BirdCLEF+ 2026 — Perch + XGBoost (different pipeline)

**Idea:** Use **Google Perch** (bird vocalization model) for embeddings only, then **XGBoost** for classification. No mel-CNN, no LogisticRegression. More training data (train_audio + train_soundscapes_labels), temperature + prior blend.

**Kaggle:** Add **Models → Google → Bird Vocalization Classifier (perch_v2_cpu)** and competition data. ",,,0.0,,0.0,,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,2.0,birdclef-2026|competitions,0.0,,0.0,,0.0,,birdclef-2026,rojanupreti__next-step-to-the-moon,,,,,,0.0,,0.0,,0.0,
jirkaborovec/bird-clef-statistically-weighted-predictions,Bird🦤CLEF+: Statistically ⚖️ weighted predictions,Jirka,2026-03-12 19:45:09.870000,11,jirkaborovec,jirkaborovec,0.946,899.0,1.0,jirkaborovec__bird-clef-statistically-weighted-predictions,bird-clef-statistically-weighted-predictions.ipynb,15.0,11.0,4.0,102.0,3830.0,# Inference for 🦜BirdCLEF with Statistic data,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,jirkaborovec__bird-clef-statistically-weighted-predictions,,,,,,0.0,,0.0,,0.0,
gaurisonawanesgp/notebook9d0b9ae6be,notebook9d0b9ae6be,Gauri Sonawane SGP,2026-03-14 11:47:30.757000,0,gaurisonawanesgp,gaurisonawanesgp,0.5,3414.0,1.0,gaurisonawanesgp__notebook9d0b9ae6be,notebook9d0b9ae6be.ipynb,10.0,9.0,0.0,0.0,2357.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,gaurisonawanesgp__notebook9d0b9ae6be,,,,,,0.0,,0.0,,0.0,
trnhquangminh140/birdclef-2026-fast-trinh-quang-minh,BirdCLEF+ 2026 Fast_Trinh Quang Minh ,Trịnh Quang Minh,2026-03-13 15:54:21.203000,5,trnhquangminh140,trnhquangminh140,0.5,3412.0,1.0,trnhquangminh140__birdclef-2026-fast-trinh-quang-minh,birdclef-2026-fast-trinh-quang-minh.ipynb,6.0,3.0,3.0,1812.0,7548.0,"**Tích hợp cơ chế ""Tự động phát hiện mô hình"":**

- Nếu có Internet, nó sẽ tải mô hình từ mạng và huấn luyện, sau đó lưu lại file .pth.

- Nếu tắt Internet (khi nộp bài), nó sẽ tự động tìm file .pth trong thư mục bạn đã thêm vào để chạy offline.",,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,3.0,birdclef-2026|competitions|models,0.0,,0.0,,1.0,trnhquangminh140/birdclef-2026-trinh-quang-minh,birdclef-2026,trnhquangminh140__birdclef-2026-fast-trinh-quang-minh,,,,,,0.0,,0.0,,0.0,
amanatar/birdclef-2026,BirdCLEF+ 2026,Aman Atar,2026-03-13 16:38:44.723000,4,amanatar,amanatar,0.948,306.0,1.0,amanatar__birdclef-2026,birdclef-2026.ipynb,1.0,1.0,0.0,0.0,8300.0,,,,0.0,,0.0,,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,2.0,competitions|models,0.0,,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,amanatar__birdclef-2026,,,,,,0.0,,0.0,,0.0,
dedquoc/birdclef-2026-the-robust-submission-starter,BirdCLEF 2026: The Robust Submission Starter,dedq,2026-03-21 08:24:59.017000,22,dedquoc,dedquoc,0.825,2692.0,1.0,dedquoc__birdclef-2026-the-robust-submission-starter,birdclef-2026-the-robust-submission-starter.ipynb,10.0,6.0,4.0,1194.0,4508.0,"# BirdCLEF 2026: Simple Starter Baseline

    Goal: This notebook provides a robust submission pipeline that avoids the ""0.500 Random Score"" trap by ensuring correct row_id formatting and column alignment.

## 1. Setup & Libraries

Explain that we use librosa for audio and pandas for the final submission.
## 2. Load Metadata

Crucial Step: Load sample_submission.csv to lock in the correct species ",,,0.0,,0.0,,,0.0,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,dedquoc__birdclef-2026-the-robust-submission-starter,,,,,,0.0,,0.0,,0.0,
nvnikhil0001/birdclef-2026-data-analysis-and-sample-submission,BirdCLEF+ 2026 Data Analysis and Sample Submission,NIKHIL,2026-03-15 19:40:24.150000,11,nvnikhil0001,nvnikhil0001,0.5,3426.0,1.0,nvnikhil0001__birdclef-2026-data-analysis-and-sample-submission,birdclef-2026-data-analysis-and-sample-submission.ipynb,33.0,19.0,14.0,1697.0,3917.0,"# BirdCLEF+ 2026 🐦🌿  
## Bioacoustic Species Detection from the Brazilian Pantanal

---

## Overview

The goal of the BirdCLEF+ 2026 competition is to identify **animal species calling in environmental audio recordings** collected in the Brazilian Pantanal.

Participants must build machine learning models capable of detecting the presence of multiple species in **1-minute soundscape recordings**.
",,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,nvnikhil0001__birdclef-2026-data-analysis-and-sample-submission,,,,,,0.0,,0.0,,0.0,
erikvdven/perch-baseline,Perch baseline,Erik van de Ven,2026-04-21 14:51:35.860000,9,erikvdven,erikvdven,0.5,3422.0,1.0,erikvdven__perch-baseline,perch-baseline.ipynb,5.0,5.0,0.0,0.0,6461.0,,,,0.0,,0.0,,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,5.0,,,,,,,,,,2.0,competitions|models,0.0,,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,erikvdven__perch-baseline,,,,,,0.0,,0.0,,0.0,
kahofu/birdclef-2026-baseline,Birdclef 2026 Baseline,ka ho fu,2026-03-17 10:54:17.810000,14,kahofu,kahofu,0.5,3427.0,1.0,kahofu__birdclef-2026-baseline,birdclef-2026-baseline.ipynb,1.0,1.0,0.0,0.0,4618.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,3.0,birdclef-2026|birdclef-2026-dataset|competitions,0.0,,0.0,,0.0,,birdclef-2026,kahofu__birdclef-2026-baseline,,,,,,0.0,,0.0,,0.0,
platypus2000jp/notebookdbe5d77bdf,notebookdbe5d77bdf,platypus2000jp,2026-03-17 08:55:17.917000,2,platypus2000jp,platypus2000jp,0.948,294.0,1.0,platypus2000jp__notebookdbe5d77bdf,notebookdbe5d77bdf.ipynb,2.0,2.0,0.0,0.0,12328.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,3.0,birdclef-2026|birdclef-2026-pcen-model|my-pcen-trained-model,0.0,,0.0,,0.0,,,platypus2000jp__notebookdbe5d77bdf,,,,,,0.0,,0.0,,0.0,
platypus2000jp/notebook9ec1db2b20,notebook9ec1db2b20,platypus2000jp,2026-03-18 03:25:21.323000,0,platypus2000jp,platypus2000jp,0.948,294.0,1.0,platypus2000jp__notebook9ec1db2b20,notebook9ec1db2b20.ipynb,2.0,2.0,0.0,0.0,9502.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,platypus2000jp__notebook9ec1db2b20,,,,,,0.0,,0.0,,0.0,
platypus2000jp/notebook10f169b98c,notebook10f169b98c,platypus2000jp,2026-03-18 03:44:35.290000,2,platypus2000jp,platypus2000jp,0.948,294.0,1.0,platypus2000jp__notebook10f169b98c,notebook10f169b98c.ipynb,2.0,2.0,0.0,0.0,9164.0,,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,1.0,birdclef-2026,0.0,,0.0,,0.0,,,platypus2000jp__notebook10f169b98c,,,,,,0.0,,0.0,,0.0,
